Mar 17, 2011	8,282.69	8,190.50	8,282.69	8,150.73	3.05M	-0.50%
Mar 18, 2011	8,394.75	8,343.79	8,399.17	8,312.88	3.09M	1.35%
Mar 21, 2011	8,467.71	8,421.66	8,508.20	8,394.22	2.46M	0.87%
Mar 22, 2011	8,508.04	8,523.27	8,552.82	8,508.04	2.78M	0.48%
Mar 23, 2011	8,545.08	8,529.93	8,551.12	8,481.96	2.47M	0.44%
Mar 24, 2011	8,576.40	8,589.71	8,603.43	8,550.60	2.43M	0.37%
Mar 25, 2011	8,610.39	8,645.37	8,658.05	8,587.84	2.45M	0.40%
Mar 28, 2011	8,553.06	8,587.99	8,604.24	8,549.26	1.94M	-0.67%
Mar 29, 2011	8,596.57	8,538.44	8,596.57	8,522.57	2.21M	0.51%
Mar 30, 2011	8,646.31	8,605.83	8,671.59	8,605.83	2.54M	0.58%
Mar 31, 2011	8,683.30	8,683.69	8,685.44	8,608.05	2.41M	0.43%
Apr 01, 2011	8,705.13	8,697.84	8,705.13	8,654.40	1.91M	0.25%
Apr 06, 2011	8,851.98	8,772.13	8,860.02	8,767.21	2.99M	1.69%
Apr 07, 2011	8,901.72	8,884.84	8,901.72	8,828.92	2.64M	0.56%
Apr 08, 2011	8,894.54	8,904.44	8,929.06	8,862.49	3.12M	-0.08%
Apr 11, 2011	8,880.27	8,922.75	8,922.75	8,836.38	2.32M	-0.16%
Apr 12, 2011	8,732.59	8,839.22	8,839.22	8,708.86	2.30M	-1.66%
Apr 13, 2011	8,780.20	8,727.95	8,780.20	8,700.08	2.13M	0.55%
Apr 14, 2011	8,802.73	8,787.75	8,835.39	8,772.30	2.28M	0.26%
Apr 15, 2011	8,718.12	8,828.63	8,834.07	8,716.70	2.37M	-0.96%
Apr 18, 2011	8,714.48	8,752.56	8,764.65	8,703.11	2.04M	-0.04%
Apr 19, 2011	8,638.55	8,643.40	8,658.97	8,592.23	2.23M	-0.87%
Apr 20, 2011	8,813.28	8,704.48	8,813.28	8,698.97	2.64M	2.02%
Apr 21, 2011	8,957.65	8,893.07	8,992.08	8,892.06	3.69M	1.64%
Apr 22, 2011	8,969.43	8,980.43	8,992.67	8,956.07	2.78M	0.13%
Apr 25, 2011	8,950.75	9,015.91	9,037.09	8,950.75	2.70M	-0.21%
Apr 26, 2011	8,948.14	8,894.01	8,966.86	8,866.74	2.39M	-0.03%
Apr 27, 2011	9,049.25	9,012.28	9,060.50	9,012.28	3.11M	1.13%
Apr 28, 2011	9,040.77	9,088.97	9,099.75	9,021.36	3.09M	-0.09%
Apr 29, 2011	9,007.87	9,050.49	9,058.78	8,943.99	3.39M	-0.36%
May 03, 2011	8,946.08	9,014.33	9,018.70	8,895.25	2.68M	-0.69%
May 04, 2011	8,947.35	8,937.30	8,947.35	8,864.55	2.34M	0.01%
May 05, 2011	9,018.61	8,930.24	9,029.58	8,907.97	2.70M	0.80%
May 06, 2011	8,977.23	8,997.73	9,018.40	8,954.81	2.80M	-0.46%
May 09, 2011	9,035.48	9,001.80	9,081.26	8,984.43	2.85M	0.65%
May 10, 2011	9,023.28	9,048.25	9,055.91	9,007.93	2.17M	-0.14%
May 11, 2011	9,020.40	9,073.88	9,082.01	9,014.36	2.36M	-0.03%
May 12, 2011	9,033.68	8,977.77	9,052.98	8,963.24	2.34M	0.15%
May 13, 2011	9,006.61	9,039.55	9,059.46	8,986.18	2.47M	-0.30%
May 16, 2011	8,911.71	8,996.70	8,996.70	8,911.71	1.99M	-1.05%
May 17, 2011	8,884.09	8,917.25	8,928.99	8,854.14	2.18M	-0.31%
May 18, 2011	8,944.84	8,885.40	8,946.99	8,885.40	2.06M	0.68%
May 19, 2011	8,892.88	8,952.25	9,026.18	8,888.21	2.57M	-0.58%
May 20, 2011	8,837.03	8,944.38	8,944.38	8,822.75	2.28M	-0.63%
May 23, 2011	8,747.51	8,767.30	8,776.46	8,695.34	2.12M	-1.01%
May 24, 2011	8,756.61	8,730.23	8,756.90	8,673.38	2.15M	0.10%
May 25, 2011	8,727.09	8,732.30	8,763.64	8,682.49	2.11M	-0.34%
May 26, 2011	8,788.40	8,797.29	8,807.08	8,751.52	1.91M	0.70%
May 27, 2011	8,810.00	8,806.29	8,860.03	8,803.59	2.08M	0.25%
May 30, 2011	8,823.68	8,757.66	8,844.03	8,748.13	1.87M	0.16%
May 31, 2011	8,988.84	8,860.58	9,003.60	8,860.58	2.90M	1.87%
Jun 01, 2011	9,062.35	8,999.84	9,089.47	8,999.84	2.65M	0.82%
Jun 02, 2011	8,991.36	8,981.71	9,036.27	8,977.67	2.22M	-0.78%
Jun 03, 2011	9,046.28	9,024.54	9,052.18	8,997.35	1.89M	0.61%
Jun 07, 2011	9,057.10	9,025.21	9,059.19	8,981.44	1.77M	0.12%
Jun 08, 2011	9,007.53	9,044.85	9,070.25	9,007.53	1.88M	-0.55%
Jun 09, 2011	9,000.94	9,020.60	9,045.44	8,996.08	1.72M	-0.07%
Jun 10, 2011	8,837.82	9,042.35	9,053.39	8,837.82	2.19M	-1.81%
Jun 13, 2011	8,712.95	8,791.67	8,811.97	8,703.52	1.96M	-1.41%
Jun 14, 2011	8,829.21	8,737.24	8,836.51	8,737.24	1.69M	1.33%
Jun 15, 2011	8,831.45	8,833.86	8,876.14	8,733.60	2.65M	0.03%
Jun 16, 2011	8,654.43	8,739.84	8,739.84	8,654.43	2.09M	-2.00%
Jun 17, 2011	8,636.10	8,671.45	8,702.00	8,618.85	2.25M	-0.21%
Jun 20, 2011	8,530.68	8,679.15	8,685.33	8,518.66	2.20M	-1.22%
Jun 21, 2011	8,597.62	8,571.93	8,617.96	8,523.04	2.09M	0.78%
Jun 22, 2011	8,621.04	8,663.86	8,679.37	8,598.08	2.08M	0.27%
Jun 23, 2011	8,567.28	8,601.15	8,619.39	8,559.33	1.84M	-0.62%
Jun 24, 2011	8,532.83	8,567.46	8,569.59	8,508.16	2.05M	-0.40%
Jun 27, 2011	8,500.16	8,456.36	8,519.21	8,433.46	2.00M	-0.38%
Jun 28, 2011	8,478.86	8,536.13	8,572.62	8,478.69	1.84M	-0.25%
Jun 29, 2011	8,573.38	8,540.35	8,598.22	8,499.24	2.34M	1.11%
Jun 30, 2011	8,652.59	8,582.08	8,652.59	8,576.65	2.28M	0.92%
Jul 01, 2011	8,739.82	8,684.39	8,744.20	8,659.57	2.42M	1.01%
Jul 04, 2011	8,774.72	8,801.51	8,808.47	8,772.33	2.32M	0.40%
Jul 05, 2011	8,784.44	8,777.22	8,794.14	8,743.45	2.20M	0.11%
Jul 06, 2011	8,824.44	8,790.94	8,842.17	8,768.35	2.20M	0.46%
Jul 07, 2011	8,773.42	8,795.00	8,795.88	8,757.47	2.35M	-0.58%
Jul 08, 2011	8,749.55	8,782.72	8,839.14	8,740.00	2.65M	-0.27%
Jul 11, 2011	8,665.85	8,749.55	8,749.55	8,633.55	2.01M	-0.96%
Jul 12, 2011	8,491.01	8,581.43	8,595.07	8,479.90	2.55M	-2.02%
Jul 13, 2011	8,488.06	8,480.26	8,539.18	8,452.86	2.39M	-0.03%
Jul 14, 2011	8,481.35	8,495.51	8,531.96	8,410.44	2.52M	-0.08%
Jul 15, 2011	8,574.91	8,494.70	8,579.80	8,462.05	2.60M	1.10%
Jul 18, 2011	8,538.57	8,550.16	8,580.33	8,473.91	2.46M	-0.42%
Jul 19, 2011	8,524.57	8,528.20	8,554.41	8,490.79	2.25M	-0.16%
Jul 20, 2011	8,706.17	8,612.53	8,706.17	8,612.53	2.87M	2.13%
Jul 21, 2011	8,717.14	8,705.84	8,725.97	8,683.05	2.80M	0.13%
Jul 22, 2011	8,765.32	8,770.95	8,794.48	8,741.09	3.26M	0.55%
Jul 25, 2011	8,683.51	8,764.68	8,786.03	8,661.76	2.43M	-0.93%
Jul 26, 2011	8,794.24	8,700.59	8,794.24	8,689.15	2.36M	1.28%
Jul 27, 2011	8,817.49	8,775.18	8,819.93	8,754.51	2.98M	0.26%
Jul 28, 2011	8,767.20	8,739.83	8,790.68	8,702.84	2.85M	-0.57%
Jul 29, 2011	8,644.18	8,737.72	8,771.64	8,638.67	3.09M	-1.40%
Aug 01, 2011	8,701.38	8,629.97	8,707.87	8,629.97	3.19M	0.66%
Aug 02, 2011	8,584.72	8,629.09	8,629.09	8,557.70	2.82M	-1.34%
Aug 03, 2011	8,456.86	8,466.35	8,472.27	8,360.73	3.45M	-1.49%
Aug 04, 2011	8,317.27	8,472.37	8,496.07	8,317.27	3.29M	-1.65%
Aug 05, 2011	7,853.13	7,962.87	7,975.82	7,844.77	4.30M	-5.58%
Aug 08, 2011	7,552.80	7,769.60	7,799.49	7,451.29	4.30M	-3.82%
Aug 09, 2011	7,493.12	7,261.54	7,599.14	7,148.76	5.37M	-0.79%
Aug 10, 2011	7,736.32	7,717.58	7,751.59	7,632.34	4.55M	3.25%
Aug 11, 2011	7,719.09	7,566.39	7,761.40	7,499.54	3.75M	-0.22%
Aug 12, 2011	7,637.02	7,825.80	7,853.53	7,637.02	3.47M	-1.06%
Aug 15, 2011	7,819.39	7,769.17	7,819.39	7,748.46	2.22M	2.39%
Aug 16, 2011	7,798.59	7,886.93	7,896.19	7,778.65	2.42M	-0.27%
Aug 17, 2011	7,741.76	7,807.67	7,821.99	7,732.32	2.40M	-0.73%
Aug 18, 2011	7,614.97	7,721.19	7,721.19	7,561.02	2.62M	-1.64%
Aug 19, 2011	7,342.96	7,414.36	7,429.96	7,316.83	2.90M	-3.57%
Aug 22, 2011	7,312.59	7,348.71	7,468.74	7,248.69	2.85M	-0.41%
Aug 23, 2011	7,550.23	7,369.43	7,564.64	7,349.57	2.80M	3.25%
Aug 24, 2011	7,502.93	7,592.51	7,594.81	7,432.52	2.87M	-0.63%
Aug 25, 2011	7,410.87	7,559.47	7,564.87	7,409.02	2.59M	-1.23%
Aug 26, 2011	7,445.10	7,438.52	7,503.38	7,389.57	2.44M	0.46%
Aug 29, 2011	7,578.01	7,482.92	7,608.77	7,474.31	1.95M	1.79%
Aug 30, 2011	7,646.19	7,654.37	7,675.17	7,599.27	2.56M	0.90%
Aug 31, 2011	7,741.36	7,665.22	7,741.36	7,602.68	2.48M	1.24%
Sep 01, 2011	7,757.76	7,799.18	7,886.04	7,755.55	3.47M	0.21%
Sep 02, 2011	7,757.06	7,801.28	7,801.28	7,703.10	2.13M	-0.01%
Sep 05, 2011	7,551.57	7,637.90	7,637.90	7,538.58	2.16M	-2.65%
Sep 06, 2011	7,367.19	7,496.24	7,522.94	7,357.76	2.65M	-2.44%
Sep 07, 2011	7,529.01	7,468.29	7,529.01	7,428.70	2.18M	2.20%
Sep 08, 2011	7,548.37	7,601.29	7,626.78	7,520.76	2.34M	0.26%
Sep 09, 2011	7,610.57	7,568.22	7,651.27	7,547.00	2.09M	0.82%
Sep 13, 2011	7,391.37	7,530.00	7,538.04	7,382.00	2.37M	-2.88%
Sep 14, 2011	7,228.47	7,455.50	7,477.86	7,186.75	3.10M	-2.20%
Sep 15, 2011	7,385.68	7,374.58	7,430.29	7,348.21	2.42M	2.17%
Sep 16, 2011	7,577.40	7,494.29	7,606.70	7,494.29	3.03M	2.60%
Sep 19, 2011	7,480.88	7,572.83	7,572.94	7,468.77	1.74M	-1.27%
Sep 20, 2011	7,492.85	7,485.60	7,544.88	7,389.39	2.27M	0.16%
Sep 21, 2011	7,535.88	7,515.66	7,574.78	7,465.98	2.49M	0.57%
Sep 22, 2011	7,305.50	7,419.49	7,419.49	7,287.76	2.67M	-3.06%
Sep 23, 2011	7,046.22	7,101.34	7,126.81	6,997.61	3.27M	-3.55%
Sep 26, 2011	6,877.12	7,026.49	7,058.43	6,877.12	2.74M	-2.40%
Sep 27, 2011	7,089.95	7,031.13	7,119.14	7,027.89	2.70M	3.09%
Sep 28, 2011	7,146.98	7,148.38	7,154.40	7,099.73	2.37M	0.80%
Sep 29, 2011	7,182.61	7,090.12	7,218.57	7,061.01	2.29M	0.50%
Sep 30, 2011	7,225.38	7,222.16	7,251.87	7,163.75	2.34M	0.60%
Oct 03, 2011	7,013.97	7,128.66	7,128.66	6,998.37	2.07M	-2.93%
Oct 04, 2011	7,047.87	6,937.24	7,047.99	6,889.99	2.28M	0.48%
Oct 05, 2011	6,989.15	7,061.17	7,091.01	6,989.15	1.74M	-0.83%
Oct 06, 2011	7,132.00	7,094.61	7,170.92	7,094.61	2.21M	2.04%
Oct 07, 2011	7,211.96	7,210.92	7,253.09	7,196.22	2.30M	1.12%
Oct 11, 2011	7,398.71	7,348.86	7,398.71	7,348.86	2.74M	2.59%
Oct 12, 2011	7,382.35	7,390.06	7,407.08	7,323.54	2.19M	-0.22%
Oct 13, 2011	7,428.33	7,423.18	7,444.33	7,372.41	2.36M	0.62%
Oct 14, 2011	7,358.08	7,430.50	7,430.50	7,353.80	1.81M	-0.95%
Oct 17, 2011	7,461.12	7,412.88	7,475.06	7,401.30	1.88M	1.40%
Oct 18, 2011	7,359.48	7,352.12	7,379.08	7,322.01	1.64M	-1.36%
Oct 19, 2011	7,353.37	7,393.73	7,393.73	7,316.58	1.72M	-0.08%
Oct 20, 2011	7,244.32	7,347.93	7,361.22	7,240.15	1.62M	-1.48%
Oct 21, 2011	7,254.51	7,272.51	7,272.51	7,205.21	1.40M	0.14%
Oct 24, 2011	7,470.30	7,352.43	7,472.50	7,352.43	2.41M	2.97%
Oct 25, 2011	7,491.21	7,506.08	7,506.08	7,468.53	2.21M	0.28%
Oct 26, 2011	7,535.82	7,437.77	7,548.51	7,425.99	2.07M	0.60%
Oct 27, 2011	7,565.21	7,548.36	7,590.88	7,504.96	2.87M	0.39%
Oct 28, 2011	7,616.06	7,693.24	7,743.37	7,602.63	3.59M	0.67%
Oct 31, 2011	7,587.69	7,637.48	7,658.97	7,557.05	2.16M	-0.37%
Nov 01, 2011	7,622.01	7,547.24	7,656.26	7,505.96	2.23M	0.45%
Nov 02, 2011	7,598.45	7,500.54	7,599.54	7,448.28	2.49M	-0.31%
Nov 03, 2011	7,460.31	7,603.45	7,603.45	7,460.31	2.59M	-1.82%
Nov 04, 2011	7,603.23	7,581.61	7,635.75	7,578.36	2.76M	1.92%
Nov 07, 2011	7,621.72	7,623.16	7,638.03	7,586.86	2.04M	0.24%
Nov 08, 2011	7,600.79	7,652.47	7,683.09	7,600.79	2.19M	-0.27%
Nov 09, 2011	7,561.86	7,646.12	7,654.15	7,561.86	2.03M	-0.51%
Nov 10, 2011	7,308.68	7,431.26	7,434.37	7,274.84	2.92M	-3.35%
Nov 11, 2011	7,367.29	7,369.73	7,385.98	7,288.49	2.10M	0.80%
Nov 14, 2011	7,525.65	7,472.16	7,544.23	7,472.16	2.01M	2.15%
Nov 15, 2011	7,491.06	7,515.50	7,528.78	7,475.33	1.59M	-0.46%
Nov 16, 2011	7,387.52	7,520.95	7,541.68	7,385.13	2.12M	-1.38%
Nov 17, 2011	7,387.81	7,333.57	7,392.82	7,284.30	1.82M	0.00%
Nov 18, 2011	7,233.78	7,296.09	7,327.67	7,233.78	2.10M	-2.08%
Nov 21, 2011	7,042.64	7,166.26	7,183.47	7,042.64	2.35M	-2.64%
Nov 22, 2011	7,000.03	7,064.61	7,082.40	6,970.72	2.25M	-0.61%
Nov 23, 2011	6,806.43	6,967.66	6,981.54	6,806.43	2.48M	-2.77%
Nov 24, 2011	6,864.39	6,748.92	6,885.24	6,744.26	2.41M	0.85%
Nov 25, 2011	6,784.52	6,906.34	6,950.50	6,751.48	2.38M	-1.16%
Nov 28, 2011	6,898.78	6,844.30	6,920.79	6,844.30	1.64M	1.68%
Nov 29, 2011	6,988.65	6,966.58	6,998.06	6,934.87	1.96M	1.30%
Nov 30, 2011	6,904.12	7,001.59	7,001.59	6,860.05	3.09M	-1.21%
Dec 01, 2011	7,178.69	7,132.41	7,199.26	7,129.07	3.34M	3.98%
Dec 02, 2011	7,140.68	7,164.00	7,186.66	7,109.71	2.06M	-0.53%
Dec 05, 2011	7,098.08	7,149.58	7,149.59	7,057.33	1.56M	-0.60%
Dec 06, 2011	6,956.28	7,075.84	7,075.84	6,956.28	1.74M	-2.00%
Dec 07, 2011	7,033.00	7,004.18	7,046.39	6,992.27	1.73M	1.10%
Dec 08, 2011	6,982.90	7,018.64	7,018.64	6,907.95	1.75M	-0.71%
Dec 09, 2011	6,893.30	6,891.47	6,927.99	6,831.39	1.92M	-1.28%
Dec 12, 2011	6,949.04	6,975.62	7,002.09	6,923.88	1.39M	0.81%
Dec 13, 2011	6,896.31	6,883.08	6,919.68	6,850.88	1.53M	-0.76%
Dec 14, 2011	6,922.57	6,912.54	6,926.09	6,860.39	1.55M	0.38%
Dec 15, 2011	6,764.59	6,874.18	6,874.18	6,764.59	1.83M	-2.28%
Dec 16, 2011	6,785.09	6,783.02	6,810.08	6,757.33	1.47M	0.30%
Dec 19, 2011	6,633.33	6,780.64	6,780.64	6,609.11	2.07M	-2.24%
Dec 20, 2011	6,662.64	6,654.67	6,696.93	6,646.30	1.77M	0.44%
Dec 21, 2011	6,966.48	6,878.63	6,966.48	6,878.63	2.14M	4.56%
Dec 22, 2011	6,966.35	6,968.22	6,989.59	6,940.85	1.96M	-0.00%
Dec 23, 2011	7,110.73	7,035.10	7,122.28	7,035.10	2.72M	2.07%
Dec 26, 2011	7,092.58	7,125.04	7,125.67	7,078.06	1.73M	-0.26%
Dec 27, 2011	7,085.03	7,085.50	7,107.67	7,043.64	1.65M	-0.11%
Dec 28, 2011	7,056.67	7,086.10	7,093.47	7,036.92	1.80M	-0.40%
Dec 29, 2011	7,074.82	7,026.86	7,074.82	6,998.97	1.52M	0.26%
Dec 30, 2011	7,072.08	7,109.85	7,139.03	7,054.79	1.70M	-0.04%
Jan 02, 2012	6,952.21	7,071.35	7,073.48	6,948.67	1.33M	-1.69%
Jan 03, 2012	7,053.38	7,005.39	7,073.79	7,005.39	1.82M	1.46%
Jan 04, 2012	7,082.97	7,093.07	7,116.22	7,064.58	2.13M	0.42%
Jan 05, 2012	7,130.86	7,099.35	7,130.86	7,073.32	2.21M	0.68%
Jan 06, 2012	7,120.51	7,129.53	7,139.04	7,090.47	2.35M	-0.15%
Jan 09, 2012	7,093.04	7,103.09	7,103.09	7,050.25	1.74M	-0.39%
Jan 10, 2012	7,178.87	7,128.86	7,181.74	7,128.86	2.55M	1.21%
Jan 11, 2012	7,188.21	7,203.10	7,212.36	7,184.38	2.39M	0.13%
Jan 12, 2012	7,186.58	7,202.38	7,209.74	7,173.87	2.18M	-0.02%
Jan 13, 2012	7,181.54	7,226.24	7,249.94	7,169.92	2.53M	-0.07%
Jan 16, 2012	7,103.62	7,241.92	7,258.84	7,091.35	2.09M	-1.09%
Jan 17, 2012	7,221.08	7,144.20	7,221.08	7,118.36	2.61M	1.65%
Jan 18, 2012	7,233.69	7,235.54	7,245.13	7,194.55	3.02M	0.17%
Jan 30, 2012	7,407.41	7,382.72	7,443.03	7,382.72	3.58M	2.40%
Jan 31, 2012	7,517.08	7,436.52	7,517.08	7,421.01	4.30M	1.48%
Feb 01, 2012	7,549.21	7,520.36	7,566.08	7,488.97	4.05M	0.43%
Feb 02, 2012	7,652.46	7,613.79	7,652.46	7,578.76	4.45M	1.37%
Feb 03, 2012	7,674.99	7,658.68	7,674.99	7,608.41	4.26M	0.29%
Feb 04, 2012	7,741.24	7,731.55	7,787.89	7,727.29	4.64M	0.86%
Feb 06, 2012	7,687.98	7,752.28	7,752.28	7,677.56	3.71M	-0.69%
Feb 07, 2012	7,707.44	7,680.36	7,751.76	7,673.91	3.00M	0.25%
Feb 08, 2012	7,869.91	7,766.38	7,869.91	7,766.38	3.99M	2.11%
Feb 09, 2012	7,910.78	7,863.36	7,910.78	7,840.38	4.23M	0.52%
Feb 10, 2012	7,862.27	7,922.61	7,941.63	7,848.78	3.97M	-0.61%
Feb 13, 2012	7,912.91	7,849.21	7,917.96	7,837.58	3.47M	0.64%
Feb 14, 2012	7,884.08	7,937.28	7,937.28	7,829.76	3.39M	-0.36%
Feb 15, 2012	8,005.24	7,919.41	8,011.87	7,902.08	3.96M	1.54%
Feb 16, 2012	7,869.70	7,983.75	8,010.50	7,851.62	4.46M	-1.69%
Feb 17, 2012	7,894.36	7,956.91	8,013.46	7,862.11	3.79M	0.31%
Feb 20, 2012	7,954.82	7,959.99	7,985.50	7,913.65	2.82M	0.77%
Feb 21, 2012	7,921.50	7,953.06	7,973.47	7,870.26	2.94M	-0.42%
Feb 22, 2012	8,001.68	7,908.38	8,018.54	7,897.65	3.49M	1.01%
Feb 23, 2012	7,937.30	7,981.92	7,991.92	7,935.42	2.86M	-0.80%
Feb 24, 2012	7,959.34	7,971.62	7,974.58	7,899.62	2.81M	0.28%
Feb 29, 2012	8,121.44	8,046.14	8,121.44	8,046.14	3.45M	2.04%
Mar 01, 2012	8,118.34	8,127.57	8,151.70	8,103.75	2.84M	-0.04%
Mar 02, 2012	8,144.04	8,161.87	8,170.72	8,114.14	3.16M	0.32%
Mar 03, 2012	8,114.44	8,119.94	8,134.94	8,087.20	2.40M	-0.36%
Mar 05, 2012	8,004.74	8,105.27	8,115.49	7,998.96	2.83M	-1.35%
Mar 06, 2012	7,937.97	8,006.85	8,028.02	7,860.87	3.06M	-0.83%
Mar 07, 2012	7,903.08	7,846.49	7,937.11	7,824.45	2.60M	-0.44%
Mar 08, 2012	7,984.56	7,952.94	8,000.93	7,905.50	2.73M	1.03%
Mar 09, 2012	8,016.01	8,012.59	8,027.08	7,965.68	2.70M	0.39%
Mar 12, 2012	7,927.55	8,028.87	8,028.87	7,927.55	2.19M	-1.10%
Mar 13, 2012	8,031.51	7,990.60	8,045.61	7,974.38	2.55M	1.31%
Mar 14, 2012	8,125.26	8,132.96	8,170.31	8,113.76	3.11M	1.17%
Mar 15, 2012	8,121.62	8,141.93	8,142.98	8,088.10	2.44M	-0.04%
Mar 16, 2012	8,054.94	8,130.28	8,130.52	8,054.94	2.73M	-0.82%
Mar 19, 2012	8,043.92	8,113.46	8,123.15	7,997.05	2.10M	-0.14%
Mar 20, 2012	7,972.70	8,062.91	8,062.91	7,965.96	2.00M	-0.89%
Mar 21, 2012	7,981.94	7,993.46	8,013.67	7,940.19	2.18M	0.12%
Mar 22, 2012	8,059.94	7,997.66	8,075.97	7,995.57	2.20M	0.98%
Mar 23, 2012	8,076.61	8,067.93	8,076.61	8,030.88	1.97M	0.21%
Mar 26, 2012	7,967.62	8,073.93	8,073.93	7,958.72	2.17M	-1.35%
Mar 27, 2012	8,029.46	8,033.22	8,033.22	7,978.74	1.98M	0.78%
Mar 28, 2012	8,038.07	8,074.64	8,085.43	8,013.80	2.00M	0.11%
Mar 29, 2012	7,872.66	7,997.87	7,997.87	7,808.55	3.21M	-2.06%
Mar 30, 2012	7,933.00	7,832.22	7,933.00	7,775.75	2.41M	0.77%
Apr 02, 2012	7,862.90	7,905.88	7,928.43	7,859.56	1.68M	-0.88%
Apr 03, 2012	7,760.85	7,896.72	7,907.62	7,723.39	2.54M	-1.30%
Apr 05, 2012	7,639.82	7,603.31	7,667.04	7,528.03	2.43M	-1.56%
Apr 06, 2012	7,706.26	7,667.90	7,713.24	7,638.05	1.92M	0.87%
Apr 09, 2012	7,600.87	7,587.68	7,650.89	7,529.39	1.48M	-1.37%
Apr 10, 2012	7,640.68	7,659.03	7,692.94	7,605.67	1.69M	0.52%
Apr 11, 2012	7,656.67	7,592.94	7,666.07	7,573.05	1.64M	0.21%
Apr 12, 2012	7,662.92	7,669.46	7,673.84	7,599.00	1.76M	0.08%
Apr 13, 2012	7,788.27	7,734.55	7,788.27	7,733.18	2.22M	1.64%
Apr 16, 2012	7,729.86	7,747.36	7,749.49	7,714.14	1.48M	-0.75%
Apr 17, 2012	7,585.87	7,736.70	7,752.10	7,585.87	1.96M	-1.86%
Apr 18, 2012	7,605.00	7,676.48	7,683.95	7,590.98	1.68M	0.25%
Apr 19, 2012	7,622.69	7,602.28	7,632.73	7,528.04	1.62M	0.23%
Apr 20, 2012	7,507.15	7,601.57	7,605.22	7,507.15	1.83M	-1.52%
Apr 23, 2012	7,481.09	7,488.82	7,521.42	7,430.93	1.62M	-0.35%
Apr 24, 2012	7,498.84	7,457.02	7,533.55	7,444.79	1.52M	0.24%
Apr 25, 2012	7,563.18	7,552.78	7,569.25	7,525.69	1.55M	0.86%
Apr 26, 2012	7,521.35	7,596.53	7,600.45	7,509.88	1.60M	-0.55%
Apr 27, 2012	7,480.50	7,569.29	7,598.45	7,459.75	1.94M	-0.54%
Apr 30, 2012	7,501.72	7,439.22	7,501.72	7,422.14	1.61M	0.28%
May 02, 2012	7,676.81	7,511.76	7,679.07	7,511.76	2.70M	2.33%
May 03, 2012	7,659.53	7,671.06	7,681.23	7,643.09	1.85M	-0.23%
May 04, 2012	7,700.95	7,619.73	7,704.87	7,614.99	2.08M	0.54%
May 07, 2012	7,538.08	7,608.35	7,608.35	7,515.69	1.87M	-2.11%
May 08, 2012	7,545.71	7,572.16	7,572.31	7,522.29	1.51M	0.10%
May 09, 2012	7,475.71	7,485.33	7,513.71	7,448.90	1.65M	-0.93%
May 10, 2012	7,484.01	7,479.14	7,523.37	7,470.81	1.36M	0.11%
May 11, 2012	7,401.37	7,472.56	7,473.55	7,382.95	1.60M	-1.10%
May 14, 2012	7,377.18	7,389.89	7,412.59	7,346.86	1.14M	-0.33%
May 15, 2012	7,395.64	7,328.74	7,396.42	7,291.44	1.55M	0.25%
May 16, 2012	7,234.57	7,376.71	7,399.83	7,234.57	1.88M	-2.18%
May 17, 2012	7,356.77	7,304.40	7,356.77	7,274.32	1.84M	1.69%
May 18, 2012	7,151.19	7,252.24	7,253.10	7,149.36	2.14M	-2.79%
May 21, 2012	7,192.23	7,164.90	7,220.10	7,164.90	1.30M	0.57%
May 22, 2012	7,274.89	7,257.96	7,274.89	7,232.52	1.51M	1.15%
May 23, 2012	7,147.75	7,213.60	7,213.60	7,130.52	1.55M	-1.75%
May 24, 2012	7,124.89	7,155.74	7,190.55	7,090.47	1.64M	-0.32%
May 25, 2012	7,071.63	7,116.33	7,139.76	7,066.39	1.33M	-0.75%
May 28, 2012	7,136.00	7,067.55	7,136.00	7,047.32	1.11M	0.91%
May 29, 2012	7,342.29	7,179.58	7,349.85	7,178.67	2.33M	2.89%
May 30, 2012	7,261.80	7,331.64	7,331.64	7,222.88	2.16M	-1.10%
May 31, 2012	7,301.50	7,184.91	7,301.50	7,132.80	2.52M	0.55%
Jun 01, 2012	7,106.09	7,213.69	7,218.75	7,106.09	1.84M	-2.68%
Jun 04, 2012	6,894.66	6,907.13	6,937.33	6,857.35	2.14M	-2.98%
Jun 05, 2012	7,000.45	6,988.52	7,037.57	6,967.31	1.63M	1.53%
Jun 06, 2012	7,056.15	7,037.92	7,076.28	7,004.40	1.71M	0.80%
Jun 07, 2012	7,080.31	7,133.78	7,139.16	7,052.36	1.66M	0.34%
Jun 08, 2012	6,999.65	7,033.51	7,063.08	6,979.82	1.22M	-1.14%
Jun 11, 2012	7,120.23	7,081.72	7,137.98	7,081.72	1.49M	1.72%
Jun 12, 2012	7,072.08	7,036.44	7,076.37	7,026.27	1.16M	-0.68%
Jun 13, 2012	7,088.83	7,103.20	7,109.34	7,059.85	1.32M	0.24%
Jun 14, 2012	7,075.10	7,096.86	7,114.07	7,070.36	1.21M	-0.19%
Jun 15, 2012	7,155.83	7,094.00	7,166.08	7,085.92	2.35M	1.14%
Jun 18, 2012	7,281.50	7,263.81	7,302.82	7,262.80	2.05M	1.76%
Jun 19, 2012	7,273.13	7,286.54	7,288.98	7,239.42	1.34M	-0.11%
Jun 20, 2012	7,334.63	7,309.23	7,334.63	7,281.74	1.57M	0.85%
Jun 21, 2012	7,279.05	7,301.79	7,311.39	7,259.11	1.51M	-0.76%
